,project_number,year_range,location_name,block_group,distance
3785,[170 -04] 39743,2019-2023,On S Washtenaw Ave From W 55th St To W 57th St,170316305003,0.003078114907649217
3786,[170 -04] 39743,2019-2023,On S Washtenaw Ave From W 55th St To W 57th St,170318351002,0.4050925002134736
3787,[170 -04] 39743,2019-2023,On S Wells St From W Madison St To W Monroe St,170318391001,0.14180157790499873
3788,[170 -04] 39743,2019-2023,On S Wells St From W Madison St To W Monroe St,170318391002,0.0006561798526340233
3789,[170 -04] 39743,2019-2023,On S Winchester Ave From W 47th St To W 48th St,170316103003,0.003890004809772832
3790,[170 -04] 39743,2019-2023,On S Winchester Ave From W 47th St To W 48th St,170316114003,0.19983168017016642
3791,[170 -04] 39743,2019-2023,On W 18th St From S Wolcott Ave To S Paulina St,170313109001,0.20358995360342558
3792,[170 -04] 39743,2019-2023,On W 18th St From S Wolcott Ave To S Paulina St,170313108001,0.2022335907998939
3793,[170 -04] 39743,2019-2023,On W 38th St From S Homan Ave To S St Louis Ave,170315803001,0.20498082010139407
3794,[170 -04] 39743,2019-2023,On W 38th St From S Kedzie Ave To S St Louis Ave,170315802002,0.00042692736540723915
3795,[170 -04] 39743,2019-2023,On W 38th St From S Kedzie Ave To S St Louis Ave,170315803001,0.6086677988727385
3796,[170 -04] 39743,2019-2023,On W 40th St From S Kedzie Ave To S Sacramento Ave,170315805011,0.40899910743780044
3797,[170 -04] 39743,2019-2023,On W 40th St From S Kedzie Ave To S Sacramento Ave,170315805014,0.002576418878584808
3798,[170 -04] 39743,2019-2023,On W 41st St From S Kedzie Ave To S Sacramento Ave,170315804001,0.0001369067743300882
3799,[170 -04] 39743,2019-2023,On W 41st St From S Kedzie Ave To S Sacramento Ave,170315805013,0.4109949034927586
3800,[170 -04] 39743,2019-2023,On S Wood St From W 73rd St To W 74th St,170316720002,0.2047462651417234
3801,[170 -04] 39743,2019-2023,On W 51st St From S Peoria St To S Halsted St,170316110001,0.1982438522867693
3802,[170 -04] 39743,2019-2023,On W 51st St From S Peoria St To S Halsted St,170318438001,0.0015464886117201242
3803,[170 -04] 39743,2019-2023,On W 54th St From S Morgan St To S Peoria St,170316121001,0.19839377465543875
3804,[170 -04] 39743,2019-2023,On W 61st Pl From S Pulaski Rd To S Springfield Ave,170316501003,0.19694525603548868
3805,[170 -04] 39743,2019-2023,On W 71st Pl From S Ashland Ave To S Bishop St,170316719001,0.2600830037865014
3806,[170 -04] 39743,2019-2023,On W Barry Ave From N Ashland Ave To N Paulina St,170310626001,0.19418489605134176
3807,[170 -04] 39743,2019-2023,On W 73rd St From S Ashland Ave To S Bishop St,170316719001,0.2619785962214856
3808,[170 -04] 39743,2019-2023,On W 82nd St From S Lawndale Ave To S Central Park Ave,170317004013,0.19009388255833512
3809,[170 -04] 39743,2019-2023,On W 82nd St From S Lawndale Ave To S Central Park Ave,170317004011,0.017428702996625398
3810,[170 -04] 39743,2019-2023,On W 84th Pl From S Pulaski Rd To S Springfield Ave,170317004021,0.19371459203937566
3811,[170 -04] 39743,2019-2023,On W 88th St From S Winchester Ave To S Ashland Ave,170317113002,0.5542204139659521
3812,[170 -04] 39743,2019-2023,On W 95th St From S Morgan St To S Halsted St,170317304001,0.39724838156108905
3813,[170 -04] 39743,2019-2023,On W Adams St From S St Louis Ave To S Homan Ave,170312714001,0.2123969108150316
3814,[170 -04] 39743,2019-2023,On W 46th St From S Western Ave To S Rockwell St,170315808001,0.4042183804503668
3815,[170 -04] 39743,2019-2023,On W Forest Preserve Ave From N Panama Ave To N Pacific Ave,170311706001,0.23894773838862662
3816,[170 -04] 39743,2019-2023,On W Forest Preserve Ave From N Panama Ave To N Pacific Ave,170311707003,0.0027210909947642933
3817,[170 -04] 39743,2019-2023,On W Fargo Ave From N Sacramento Ave To N Albany Ave,170310202003,0.19384469303861146
3818,[170 -04] 39743,2019-2023,On W Estes Ave From N Oakley Ave To N Bell Ave,170310204001,0.17189195336584231
3819,[170 -04] 39743,2019-2023,On W Eddy St From N Wolcott Ave To N Damen Ave,170310507001,0.19965398478116378
3820,[170 -04] 39743,2019-2023,On W Catalpa Ave From N Mobile Ave To N Melvina Ave,170311103001,0.14891776944122137
3821,[170 -04] 39743,2019-2023,On W Division St From N Laramie Ave To N Cicero Ave,170312508002,0.5938874248210664
3822,[170 -04] 39743,2019-2023,On W Division St From N Laramie Ave To N Cicero Ave,170318313001,0.2017103402929453
3823,[170 -04] 39743,2019-2023,On W Chase Ave From N Sacramento Ave To N Albany Ave,170310202001,0.1926199363414685
3824,[170 -04] 39743,2019-2023,On W Fulton St From N Leclaire Ave To N Leamington Ave,170312518002,0.09485372273508016
3825,[170 -04] 39743,2019-2023,On W Eastwood Ave From N Western Ave To N Campbell Ave,170310407001,0.19835101595712462
3826,[170 -04] 39743,2019-2023,On W George St From N Mildred Ave To N Sheffield Ave,170310630002,0.2000954286878312
3827,[170 -04] 39743,2019-2023,On W Maypole Ave From N Wolcott Ave To N Ashland Ave,170312804001,0.6038571226918353
3828,[170 -04] 39743,2019-2023,On W Granville Ave From N Western Ave To N Oakley Ave,170310208024,0.00738587102351481
3829,[170 -04] 39743,2019-2023,On W Granville Ave From N Western Ave To N Oakley Ave,170310209013,0.20141834331244005
3830,[170 -04] 39743,2019-2023,On W Henderson St From N Greenview Ave To N Southport Ave,170310624001,0.19954655406235106
3831,[170 -04] 39743,2019-2023,On W Henderson St From N Greenview Ave To N Southport Ave,170310623001,0.0006220266754702164
3832,[170 -04] 39743,2019-2023,On W Jackson Blvd From S Homan Ave To S St Louis Ave,170312714001,0.21444596176998623
3833,[170 -04] 39743,2019-2023,On W Jarvis Ave From N Fairfield Ave To N Rockwell St,170310202004,0.09573012316805621
3834,[170 -04] 39743,2019-2023,On W Jarvis Ave From N Fairfield Ave To N Rockwell St,170310202002,0.19557484775296416
3835,[170 -04] 39743,2019-2023,On W Jerome St From N Sacramento Ave To N Albany Ave,170310202003,0.19509353895018552
3836,[170 -04] 39743,2019-2023,On W Lake St From N Kilbourn Ave To N Kildare Ave,170312604001,0.20156617781871533
3837,[170 -04] 39743,2019-2023,On W Lake St From N Kilbourn Ave To N Kildare Ave,170312603001,0.2081808850121609
3838,[170 -04] 39743,2019-2023,On W Lake St From N Wells St To N Franklin St,170318391001,0.12209553927490421
3839,[170 -04] 39743,2019-2023,On W Carroll Ave From N Sacramento Blvd To N Francisco Ave,170318371001,0.0024222789103374933
3840,[170 -04] 39743,2019-2023,On W Carroll Ave From N Sacramento Blvd To N Francisco Ave,170318371002,0.204445001620331
3841,[170 -04] 39743,2019-2023,On W Grant Pl From N Geneva Ter To N Cleveland Ave,170310713002,0.1989152669175108
3842,[170 -04] 39743,2019-2023,On W Grant Pl From N Geneva Ter To N Cleveland Ave,170310713001,0.001124704524712784
3843,[170 -04] 39743,2019-2023,On W Carmen Ave From N California Ave To N Washtenaw Ave,170310403003,0.0005531475161327005
3844,[170 -04] 39743,2019-2023,On W Carmen Ave From N California Ave To N Washtenaw Ave,170310402012,0.20281919746315932
3845,[170 -04] 39743,2019-2023,On W 47th St From S Western Ave To S Rockwell St,170315808001,0.4025136751039401
3846,[170 -04] 39743,2019-2023,On W Barry Ave From N Racine Ave To N Clifton Ave,170310629003,0.1011656462727127
3847,[170 -04] 39743,2019-2023,On S Union Ave From W 65th St To W Marquette Rd,170316809001,0.4052027242597887
3848,[170 -04] 39743,2019-2023,On S Vernon Ave From E 73rd St To E 74th St,170316909005,0.20194560265050518
3849,[170 -04] 39743,2019-2023,On S Wabash Ave From E 78th St To E 79th St,170316913002,0.20297317416128632
3850,[170 -04] 39743,2019-2023,On S Wabash Ave From E 78th St To E 79th St,170314403005,0.0005450917864496023
3851,[170 -04] 39743,2019-2023,On S Washtenaw Ave From W 50th St To W 51st St,170316302001,0.20239467520391036
3852,[170 -04] 39743,2019-2023,On S Wells St From W 43rd St To W 44th Pl,170318355001,0.006139525289316958
3853,[170 -04] 39743,2019-2023,On S Wells St From W 43rd St To W 44th Pl,170318355002,0.2930733570948934
3854,[170 -04] 39743,2019-2023,On S Whipple St From W 45th St To W 47th St,170315805022,0.0013484160893021545
3855,[170 -04] 39743,2019-2023,On S Whipple St From W 45th St To W 47th St,170318428006,0.4007669806967449
3856,[170 -04] 39743,2019-2023,On S Wood St From S Archer Ave To W 33rd Pl,170318404001,0.1771549947565923
3857,[170 -04] 39743,2019-2023,On W 19th St From S Damen Ave To S Hoyne Ave,170313109003,0.20213418439726308
3858,[170 -04] 39743,2019-2023,On W 19th St From S Damen Ave To S Hoyne Ave,170318412003,0.0013173098768302968
3859,[170 -04] 39743,2019-2023,On W 38th St From S Kedzie Ave To S Albany Ave,170315802002,0.20343045498926116
3860,[170 -04] 39743,2019-2023,On W Bryn Mawr Ave From N Canfield Ave To N Ozanam Ave,170311005004,0.16066079449028645
3861,[170 -04] 39743,2019-2023,On W 39th Pl From S Kedzie Ave To S Sacramento Ave,170315805011,0.40845858006919944
3862,[170 -04] 39743,2019-2023,On W 46th Pl From S Princeton Ave To S Wells St,170318355002,0.12391120084055673
3863,[170 -04] 39743,2019-2023,On W 54th St From S Kedzie Ave To S Sacramento Ave,170316304003,0.4036730955596254
3864,[170 -04] 39743,2019-2023,On W 54th St From S Kedzie Ave To S Sacramento Ave,170316304002,0.0010942649250573425
3865,[170 -04] 39743,2019-2023,On W 65th St From S Harvard Ave To S Yale Ave,170316809003,0.1339465694253697
3866,[170 -04] 39743,2019-2023,On W 72nd Pl From S Ashland Ave To S Bishop St,170316719001,0.2594061841568532
3867,[170 -04] 39743,2019-2023,On W 83rd St From S Hermitage Ave To S Ashland Ave,170317112001,0.3031407844293577
3868,[170 -04] 39743,2019-2023,On W 83rd St From S Hermitage Ave To S Ashland Ave,170317111003,0.006052178423607618
3869,[170 -04] 39743,2019-2023,On W 88th St From S Racine Ave To S Halsted St,170317114003,0.1013604813021637
3870,[170 -04] 39743,2019-2023,On W 88th St From S Racine Ave To S Halsted St,170317114002,0.6998769717578817
3871,[170 -04] 39743,2019-2023,On W 95th Pl From S Throop St To S Racine Ave,170317304002,0.2023968421457462
3872,[170 -04] 39743,2019-2023,On W Ardmore Ave From N Bernard St To N Jersey Ave,170311303003,0.42470075872028695
3873,[170 -04] 39743,2019-2023,On W 41st Pl From S Kedzie Ave To S Sacramento Ave,170315805013,0.4104872752512285
3874,[170 -04] 39743,2019-2023,On W Monroe St From S Laramie Ave To S Lockwood Ave,170312522011,0.003360357957779279
3875,[170 -04] 39743,2019-2023,On W Monroe St From S Laramie Ave To S Lockwood Ave,170312521024,0.21719882660231235
3876,[170 -04] 39743,2019-2023,On W Montana St From N Racine Ave To N Seminary Ave,170310704002,0.20018028387483114
3877,[170 -04] 39743,2019-2023,6500 S Normal Blvd,170316809001,0.001
3878,[170 -04] 39743,2019-2023,5050-5100 S Christiana Ave,170316303002,0.04721183504149035
3879,[170 -04] 39743,2019-2023,5050-5100 S Christiana Ave,170316303001,0.048693191165788394
3880,[170 -04] 39743,2019-2023,W Olive Ave And N Ozanam Ave,170311005004,0.001
3881,[170 -04] 39743,2019-2023,W Gladys Ave And S Hoyne Ave,170318380002,0.001
3882,[170 -04] 39743,2019-2023,S Menard Ave And W Adams Blvd,170312521011,0.001
3883,[170 -04] 39743,2019-2023,S Damen Ave And W Pershing Rd,170315905001,0.001
3884,[170 -04] 39743,2019-2023,On W Wolfram St From N Greenview Ave To N Southport Ave,170310627002,0.1985299055645248
3885,[170 -04] 39743,2019-2023,On W Wolfram St From N Greenview Ave To N Southport Ave,170310628002,0.002526946529565504
3886,[170 -04] 39743,2019-2023,On W Wilson Ave From N Lawler Ave To N Lavergne Ave,170311502004,0.09950051923386367
3887,[170 -04] 39743,2019-2023,On W Warren Blvd From N Leavitt St To N Damen Ave,170318378001,0.0031348525516094925
3888,[170 -04] 39743,2019-2023,On W Warren Blvd From N Leavitt St To N Damen Ave,170318378002,0.3994212172400944
3889,[170 -04] 39743,2019-2023,5100-5258 S Troy St,170316304004,0.33141449802235484
3890,[170 -04] 39743,2019-2023,On W Wabansia Ave From N Sawyer Ave To N Kedzie Ave,170312302001,0.13797522597131057
3891,[170 -04] 39743,2019-2023,On W Wabansia Ave From N Sawyer Ave To N Kedzie Ave,170312301001,0.004874868148449101
3892,[170 -04] 39743,2019-2023,On W Summerdale Ave From N Ozanam Ave To N Oriole Ave,170311005004,0.20170286633403425
3893,[170 -04] 39743,2019-2023,On W Summerdale Ave From N Ozanam Ave To N Oriole Ave,170311005003,0.20243193662137407
3894,[170 -04] 39743,2019-2023,On W Sherwin Ave From N California Ave To N Washtenaw Ave,170310202001,0.0008026035713139164
3895,[170 -04] 39743,2019-2023,On W Sherwin Ave From N California Ave To N Washtenaw Ave,170310202004,0.19407014409204928
3896,[170 -04] 39743,2019-2023,On W Roosevelt Rd From S Pulaski Rd To S Springfield Ave,170318430002,0.20257127557561355
3897,[170 -04] 39743,2019-2023,On W Quincy St From S Laramie Ave To S Lockwood Ave,170312522012,0.0026683233925239576
3898,[170 -04] 39743,2019-2023,On W Quincy St From S Laramie Ave To S Lockwood Ave,170312521021,0.21855005424520577
3899,[170 -04] 39743,2019-2023,On W Ontario St From N Kingsbury St To N Orleans St,170310818001,0.33742715051266814
3900,[170 -04] 39743,2019-2023,On W Ontario St From N Kingsbury St To N Orleans St,170310818002,0.0016175407323929978
3901,[170 -04] 39743,2019-2023,On W Oakdale Ave From N Ashland Ave To N Greenview Ave,170310627003,0.19245385911731233
3902,[170 -04] 39743,2019-2023,On W Newport Ave From N Wolcott Ave To N Damen Ave,170310507001,0.20061928377935279
3903,[170 -04] 39743,2019-2023,On W Taylor St From S Loomis St To S Laflin St,170312832001,0.0008225660618613134
3904,[170 -04] 39743,2019-2023,On W Taylor St From S Loomis St To S Laflin St,170312831001,0.20069518401360917
3905,[170 -04] 39743,2019-2023,8808-8864 S Yale Ave,170318340001,0.06141815922907368
3906,[170 -04] 39743,2019-2023,244 N Post Pl,170318391001,0.001
3907,[170 -04] 39743,2019-2023,W Higgins Ave And N Overhill Ave,170311005004,0.001
3908,[170 -04] 39743,2019-2023,S Waller Ave And W Adams Blvd,170312521011,0.001
3909,[170 -04] 39743,2019-2023,S East End Ave And E 79th St,170318342003,0.001
3910,[170 -04] 39743,2019-2023,On W Winnemac Ave From N California Ave To N Washtenaw Ave,170310403003,0.00014497967864431357
3911,[170 -04] 39743,2019-2023,On W Winnemac Ave From N California Ave To N Washtenaw Ave,170310402012,0.20013337141646775
3912,[170 -04] 39743,2019-2023,On W Webster Ave From N Larrabee St To N Cleveland Ave,170310713002,0.1989896496969017
3913,[170 -04] 39743,2019-2023,On W Webster Ave From N Larrabee St To N Cleveland Ave,170310713001,0.002478834939406692
3914,[170 -04] 39743,2019-2023,On W Washington Blvd From N Elizabeth St To N Ada St,170318330002,0.15130273138479325
3915,[170 -04] 39743,2019-2023,On W Walton St From N Kilbourn Ave To N Keeler Ave,170318421002,0.3088623088229545
3916,[170 -04] 39743,2019-2023,On W Walton St From N Kilbourn Ave To N Keeler Ave,170318421003,0.20405910997829588
3917,[170 -04] 39743,2019-2023,On W Summerdale Ave From W Berwyn Ave To N Oketo Ave,170311005002,0.1794155456035249
3918,[170 -04] 39743,2019-2023,On W Summerdale Ave From W Berwyn Ave To N Oketo Ave,170311005003,0.0009556056741562094
3919,[170 -04] 39743,2019-2023,On W Sherwin Ave From N Sacramento Ave To N Albany Ave,170310202001,0.19200119500885923
3920,[170 -04] 39743,2019-2023,On W School St From N Greenview Ave To N Southport Ave,170310624001,0.1980091217530203
3921,[170 -04] 39743,2019-2023,On W Rascher Ave From N Mobile Ave To N Melvina Ave,170311103001,0.1525240598483107
3922,[170 -04] 39743,2019-2023,On W Pope John Paul Ii Dr From S Western Ave To S Rockwell St,170315807002,0.10360038355408736
3923,[170 -04] 39743,2019-2023,On W Pope John Paul Ii Dr From S Western Ave To S Rockwell St,170315807003,0.2989369757065973
3924,[170 -04] 39743,2019-2023,On W North Shore Ave From N Whipple St To N Sacramento Ave,170310203012,0.0010699501280531532
3925,[170 -04] 39743,2019-2023,On W North Shore Ave From N Whipple St To N Sacramento Ave,170310206011,0.09969169945608254
3926,[170 -04] 39743,2019-2023,5000-5200 S Spaulding Ave,170316303002,0.19118628545879893
3927,[170 -04] 39743,2019-2023,5000-5200 S Spaulding Ave,170316303001,0.21717194653851216
3928,[170 -04] 39743,2019-2023,7514 S Yale Ave,170316912002,0.001
3929,[170 -02 0465] 2917,2014-2018,On E 87th St From S Colfax Ave To S Essex Ave,170314606001,0.20431208628603995
3930,[170 -02 0465] 2917,2014-2018,On E 87th St From S Muskegon Ave To S Escanaba Ave,170314607003,0.10100180259118913
3931,[170 -02 0465] 2917,2014-2018,On E 88th St From S Colfax Ave To S Marquette Ave,170314606001,0.23151368423651475
3932,[170 -02 0465] 2917,2014-2018,On S Saginaw Ave From E 87th St To E 88th St,170314606001,0.20255448615860552
3933,[170 -02 0465] 2917,2014-2018,S Essex Ave And S South Chicago Ave,170314805003,0.001
3934,[170 -02 0465] 2917,2014-2018,On E 87th St From S Colfax Ave To S Saginaw Ave,170314606001,0.10117021540280786
3935,[170 -02 0465] 2917,2014-2018,On E 87th St From S Saginaw Ave To S Muskegon Ave,170314606001,0.3625896504454303
3936,[170 -02 0465] 2917,2014-2018,On E 87th St From S Saginaw Ave To S Muskegon Ave,170314607003,0.04079494053221277
3937,[170 -02 0465] 2917,2014-2018,On E 89th St From S Muskegon Ave To S Escanaba Ave,170314607002,0.1138975829244895
3938,[170 -02 0465] 2917,2014-2018,On E 89th St From S Muskegon Ave To S Escanaba Ave,170318339001,0.0005338948850952988
3939,[170 -02 0465] 2917,2014-2018,On S South Chicago Ave From S Kingston Ave To S Essex Ave,170314805003,0.1039045076410775
3940,[170 -02 0465] 2917,2014-2018,On E 87th St From S Marquette Ave To S Escanaba Ave,170314606001,0.2308945244114592
3941,[170 -02 0465] 2917,2014-2018,On E 87th St From S Marquette Ave To S Escanaba Ave,170314607003,0.14179699424851613
3942,[170 -02 0465] 2917,2014-2018,On E 88th St From S Colfax Ave To S Kingston Ave,170314606001,0.10677430981483244
