location_name,blockgroup_id,distance
On N Leclaire Ave From W Chicago Ave To W Erie St,'170312516003',0.089564174
On N Leclaire Ave From W Chicago Ave To W Erie St,'170312511003',0.002826928
On W Lexington St From S Independence Blvd To S Central Park Ave,'170312609001',0.000973298
On W Lexington St From S Independence Blvd To S Central Park Ave,'170312705001',0.389242547
On W North Shore Ave From N Ravenswood Ave To N Hermitage Ave,'170318306004',0.100107602
On W North Shore Ave From N Ravenswood Ave To N Hermitage Ave,'170318306002',0.001767802
On W Palatine Ave From N Olcott Ave To N Avondale Ave,'170311003005',0.273328331
On W Palatine Ave From N Olcott Ave To N Avondale Ave,'170310903001',0.238505683
On W Roosevelt Rd From S Independence Blvd To S Avers Ave,'170318430001',0.051640479
On W Roosevelt Rd From S Independence Blvd To S Avers Ave,'170318430002',0.113528257
On W Taylor St From S Loomis St To S Laflin St,'170312832001',0.000822566
On W Taylor St From S Loomis St To S Laflin St,'170312831001',0.200695184
On W Thorndale Ave From N Greenview Ave To N Glenwood Ave,'170310305002',0.198757251
On W Thorndale Ave From N Greenview Ave To N Glenwood Ave,'170310305001',0.001497852
On W Washington Blvd From N Kostner Ave To N Kenton Ave,'170312603001',0.003180402
On W Washington Blvd From N Kostner Ave To N Kenton Ave,'170312604001',0.380677232
On W Wilson Ave From N Menard Ave To N Major Ave,'170311504012',0.20422028
On W Jarvis Ave From N Oriole Ave To N Harlem Ave,'170310901003',0.203334869
On W Jarvis Ave From N Oriole Ave To N Harlem Ave,'170310901002',0.604728676
On W Ibsen St From N Oriole Ave To N Odell Ave,'170310902001',0.110720669
On W Ibsen St From N Oriole Ave To N Odell Ave,'170310902004',0.000251087
On W Ibsen St From N Oriole Ave To N Odell Ave,'170310902005',0.344673279
On W Granville Ave From N Greenview Ave To N Glenwood Ave,'170310302003',0.201081608
On W 118th St From S Parnell Ave To S Normal Ave,'170315302003',0.109610282
On W 26th St From S Keeler Ave To S Pulaski Rd,'170313018021',0.251234293
On W 26th St From S Keeler Ave To S Pulaski Rd,'170313005002',0.000678699
On W 26th St From S Keeler Ave To S Pulaski Rd,'170313018023',0.152332386
On W 69th St From S Wallace St To S Parnell Ave,'170316812003',0.129659745
On W 79th St From S Maplewood Ave To S Western Ave,'170317001002',0.18595227
On W 79th St From S Maplewood Ave To S Western Ave,'170317005011',0.117817542
On W Addison St From N Mobile Ave To N Austin Ave,'170311702002',0.601593062
On W Addison St From N Mobile Ave To N Austin Ave,'170311506003',0.003123058
On W Ardmore Ave From N New Hampshire Ave To N Newark Ave,'170311003003',0.203072776
On W Corcoran Pl From N Menard Ave To N Parkside Ave,'170312514004',0.268418661
On W Devon Ave From N Greenview Ave To N Paulina St,'170318306001',0.044870583
On W Devon Ave From N Greenview Ave To N Paulina St,'170310106003',0.003182325
On W Devon Ave From N Greenview Ave To N Paulina St,'170310302004',0.174316118
On W Devon Ave From N Greenview Ave To N Paulina St,'170310303001',0.136946036
On W Elmdale Ave From N Magnolia Ave To N Broadway,'170310302002',0.103663366
On W Fargo Ave From N Ashland Ave To N Greenview Ave,'170310102021',0.00521756
On W Fargo Ave From N Ashland Ave To N Greenview Ave,'170310103002',0.175471027
On W Fitch Ave From N Sacramento Ave To N Francisco Ave,'170310203013',0.195487645
On W Forest Preserve Ave From N Ozanam Ave To N Oketo Ave,'170311704004',0.50626974
On W Forest Preserve Ave From N Ozanam Ave To N Oketo Ave,'170311704003',0.10564402
On W Forest Preserve Ave From N Ozanam Ave To N Oketo Ave,'170311705001',0.364225111
On W Carroll Ave From N St Louis Ave To N Central Park Ave,'170318368001',0.206094013
On W 115th St From S Yale Ave To S Wentworth Ave,'170315302004',0.098678408
On W Leland Ave From N Linder Ave To N Long Ave,'170311503007',0.197486566
On W Morse Ave From N Greenview Ave To N Wayne Ave,'170310106004',0.174772011
On W Morse Ave From N Greenview Ave To N Wayne Ave,'170310105013',0.058724833
On W Oak St From N Wells St To N La Salle Dr,'170310810005',0.118981327
On W Oak St From N Wells St To N La Salle Dr,'170310810003',0.012860651
On W Ogden Ave From S Keeler Ave To S Pulaski Rd,'170318434001',0.439396009
On W Polk St From S Independence Blvd To S Central Park Ave,'170312705001',0.340980552
On W Roosevelt Rd From S Pulaski Rd To S Springfield Ave,'170318430002',0.202571276
On W Roosevelt Rd From S Washtenaw Ave To S Western Ave,'170318433001',0.243489754
On W Roosevelt Rd From S Washtenaw Ave To S Western Ave,'170312827001',0.361326793
On W Thome Ave From N Greenview Ave To N Glenwood Ave,'170310302004',0.201736402
On W Van Buren St From S Western Ave To S Leavitt St,'170312809001',0.202175926
On W Van Buren St From S Western Ave To S Leavitt St,'170312808001',0.009848323
On W Van Buren St From S Western Ave To S Leavitt St,'170318380001',0.199814713
On W Wilcox St From S California Ave To S Washtenaw Ave,'170318374001',0.203145426
On W Wilcox St From S California Ave To S Washtenaw Ave,'170318370002',0.001620462
On W Wilcox St From S California Ave To S Washtenaw Ave,'170318374002',0.000599302
On W Windsor Ave From N Menard Ave To N Major Ave,'170311504012',0.202246453
On W Institute Pl From N Orleans St To N Wells St,'170310818002',0.244946617
On W Institute Pl From N Orleans St To N Wells St,'170310810005',0.000347867
On W Greenleaf Ave From N Francisco Ave To N California Ave,'170310203013',0.196896901
On W 26th St From S Lawndale Ave To S Homan Ave,'170313008002',0.001425483
On W 26th St From S Lawndale Ave To S Homan Ave,'170313006002',0.202628999
On W 26th St From S Lawndale Ave To S Homan Ave,'170313007002',0.404099331
On W 94th St From S Longwood Dr To S Vanderpoel Ave,'170317201003',0.164061218
On W 95th St From S Normal Ave To S Eggleston Ave,'170317305001',0.16390704
On W Addison St From N Karlov Ave To N Pulaski Rd,'170311610002',0.150744114
On W Addison St From N Karlov Ave To N Pulaski Rd,'170311609002',5.03E-05
On W Addison St From N Page Ave To N Pacific Ave,'170311705004',0.005821107
On W Addison St From N Page Ave To N Pacific Ave,'170311705001',0.091984737
On W Arthur Ave From N Sheridan Rd To N Glenwood Ave,'170310104003',0.003068181
On W Arthur Ave From N Sheridan Rd To N Glenwood Ave,'170310106003',0.000214155
On W Arthur Ave From N Sheridan Rd To N Glenwood Ave,'170310105031',0.402876238
On W Columbia Ave From N Sheridan Rd To N Glenwood Ave,'170310104003',0.001814698
On W Columbia Ave From N Sheridan Rd To N Glenwood Ave,'170310105022',0.400346785
On W Cullom Ave From N Linder Ave To N Long Ave,'170311503005',0.200833525
On W Devon Ave From N Ridge Ave To N Ravenswood Ave,'170310209021',0.150625618
On W Devon Ave From N Ridge Ave To N Ravenswood Ave,'170310303001',0.000862278
On W Estes Ave From N Sacramento Ave To N California Ave,'170310203013',0.391545546
On W Estes Ave From N Sacramento Ave To N California Ave,'170310203021',4.53E-05
On W Fitch Ave From N Francisco Ave To N California Ave,'170310203013',0.194724649
On W Flournoy St From S Central Ave To S Homan Ave,'170312715001',0.402575407
On W Flournoy St From S Central Ave To S Homan Ave,'170312609002',0.203202385
On W Flournoy St From S Central Ave To S Homan Ave,'170312609001',0.216475841
On W Flournoy St From S Central Ave To S Homan Ave,'170312610002',0.303401959
On W Flournoy St From S Central Ave To S Homan Ave,'170312605001',0.158033629
On W Flournoy St From S Central Ave To S Homan Ave,'170312610001',0.755134793
On W Flournoy St From S Central Ave To S Homan Ave,'170312705001',0.390011769
On W Flournoy St From S Central Ave To S Homan Ave,'170318314001',1.215919856
On W Flournoy St From S Central Ave To S Homan Ave,'170318314002',0.805968493
On W Forest Preserve Ave From N Osage Ave To N Ozanam Ave,'170311705001',0.277992535
On W Gladys Ave From S Kolmar Ave To S Kostner Ave,'170312605001',0.343426107
10400-10450 S State St,'170314910001',0.154064023
On E 69th Pl From S Dorchester Ave To S Stony Island Ave,'170314303002',0.262430452
On E 69th Pl From S Dorchester Ave To S Stony Island Ave,'170314302003',0.000313863
On E 69th Pl From S Dorchester Ave To S Stony Island Ave,'170314303003',0.131098171
On N Melvina Ave From W Catalpa Ave To W Rascher Ave,'170311103001',0.097403984
On N Monitor Ave From N Marmora Ave To W Catalpa Ave,'170311102002',0.146624837
On N Mozart St From W Ainslie St To W Argyle St,'170310403003',0.161870018
On N Neva Ave From W Diversey Ave To W Schubert Ave,'170311801005',0.004850546
On N Neva Ave From W Diversey Ave To W Schubert Ave,'170318316003',0.200299225
On N Northcott Ave From W Hurlbut St To W Somerset Ave,'170311003001',0.313199327
On N Ottawa Ave From W Ardmore Ave To W Thorndale Ave,'170311004003',0.201485509
On N Ottawa Ave From W Rosedale Ave To W Peterson Ave,'170311004002',0.016620699
On N Ottawa Ave From W Rosedale Ave To W Peterson Ave,'170311004003',0.074746848
On N Ozanam Ave From N Kennedy Express Er To W Bryn Mawr Ave,'170311005004',0.244876317
On N Parkside Ave From W West End Ave To W Fulton St,'170312520001',0.164868467
On N Racine Ave From W Hubbard St To W Kinzie St,'170312434002',0.005419157
On N Racine Ave From W Hubbard St To W Kinzie St,'170312435001',0.116389856
On N Sacramento Ave From W Logan Blvd To W Altgeld St,'170312204002',0.201789785
On N Sangamon St From N Milwaukee Ave To W Huron St,'170312435002',0.136659309
On N Seminary Ave From W Dickens Ave To W Armitage Ave,'170310710002',0.204383983
On N Seminary Ave From W Dickens Ave To W Armitage Ave,'170318326002',0.002446381
On N Springfield Ave From W Ohio St To W Ferdinand St,'170312315006',0.000233343
On N Springfield Ave From W Ohio St To W Ferdinand St,'170312315005',0.20478745
On N Talman Ave From W Logan Blvd To W Schubert Ave,'170312203001',0.230362827
On N Troy St From W Chicago Ave To W Ohio St,'170318366001',0.001254373
On N Troy St From W Chicago Ave To W Ohio St,'170318367002',0.407322563
On N Wabash Ave From E Grand Ave To E Superior St,'170310815002',0.445122989
On N Washtenaw Ave From W Albion Ave To W Devon Ave,'170310206013',0.253472019
On N Washtenaw Ave From W Albion Ave To W Devon Ave,'170310208023',0.000739575
On N Washtenaw Ave From W Albion Ave To W Devon Ave,'170310206023',0.149677613
On N Washtenaw Ave From W Birchwood Ave To W Fargo Ave,'170310202004',0.10085746
On N Washtenaw Ave From W Thorndale Ave To W Ardmore Ave,'170310208012',0.201911597
On N Washtenaw Ave From W Thorndale Ave To W Ardmore Ave,'170310208013',0.000779467
On S Rockwell St From W 54th St To W 55th St,'170316305002',0.182661999
On S Rockwell St From W 54th St To W 55th St,'170316305003',0.018937846
On N Willard Ct From W Superior St To W Huron St,'170312434001',0.101278187
On S Aberdeen St From W 77th St To W 79th St,'170317108005',0.201844977
On S Aberdeen St From W 77th St To W 79th St,'170317102003',0.120939482
On S Aberdeen St From W 77th St To W 79th St,'170317102004',0.081578085
On N Meade Ave From N Avondale Ave To W Balmoral Ave,'170311103001',0.087626899
On N Meade Ave From N Avondale Ave To W Balmoral Ave,'170311103002',8.94E-05
On N Mcvicker Ave From N Northwest Hwy To W Bryn Mawr Ave,'170311102002',0.180900327
On S Aberdeen St From W 85th St To W 87th St,'170317110003',0.402990886
On S Aberdeen St From W 85th St To W 87th St,'170317114002',0.006320284
On N Marmora Ave From W Bryn Mawr Ave To W Catalpa Ave,'170311102002',0.200955374
On N May St From W Kinzie St To W Hubbard St,'170318330002',0.000570284
On N May St From W Kinzie St To W Hubbard St,'170312435001',0.117375864
On E 73rd St From S Cottage Grove Ave To S South Chicago Ave,'170316909002',0.00110874
On E 73rd St From S Cottage Grove Ave To S South Chicago Ave,'170318418001',0.41216259
On E 75th St From S Drexel Ave To S Ingleside Ave,'170316915001',0.100543569
On N Aberdeen St From W Kinzie St To W Hubbard St,'170318330001',0.001223475
On N Aberdeen St From W Kinzie St To W Hubbard St,'170312435001',0.116563798
On N Albany Ave From W Carmen Ave To W Argyle St,'170311401001',0.206723404
On N Albany Ave From W Carmen Ave To W Argyle St,'170311401002',0.000556017
On N Avers Ave From W Ohio St To W Ferdinand St,'170312315006',0.000458334
On N Avers Ave From W Ohio St To W Ferdinand St,'170312315005',0.203950679
On N Canfield Ave From W Bryn Mawr Ave To W Balmoral Ave,'170311005004',0.405377044
On N Clark St From W Randolph St To W Calhoun Pl,'170318391001',0.21361745
On N Elizabeth St From W Madison St To W Washington Blvd,'170318330002',0.148360945
On N Fairfield Ave From W Albion Ave To W Devon Ave,'170310206013',0.40448659
On N Fairfield Ave From W Albion Ave To W Devon Ave,'170310206011',0.001099311
On N Fairfield Ave From W Albion Ave To W Devon Ave,'170310208023',0.000431815
On N Hamlin Ave From W Belmont Ave To N Milwaukee Ave,'170318311004',0.002543036
On N Hamlin Ave From W Belmont Ave To N Milwaukee Ave,'170312105012',0.140834327
On N Janssen Ave From W Grace St To W Addison St,'170310604001',0.000529652
On N Janssen Ave From W Grace St To W Addison St,'170310604002',0.403172785
On N Keeler Ave From W Devon Ave To W Granville Ave,'170311203001',0.383126233
On N Kenneth Ave From W Carmen Ave To W Ainslie St,'170311404004',0.404585062
On N Kildare Ave From W Devon Ave To W Granville Ave,'170311203005',0.17935956
On N Kildare Ave From W Devon Ave To W Granville Ave,'170311203001',0.203402397
On N Magnolia Ave From W Thorndale Ave To W Rosedale Ave,'170310302002',0.000460089
On N Magnolia Ave From W Thorndale Ave To W Rosedale Ave,'170310305001',0.109436001
On N Kilpatrick Ave From N Sauganash Ave To N Hiawatha Ave,'170311203006',0.403485984
On N Knox Ave From N Hiawatha Ave To N Ionia Ave,'170311203004',0.000677523
On N Knox Ave From N Hiawatha Ave To N Ionia Ave,'170311203006',0.205515147
On N Kolmar Ave From W Rosemont Ave To N Sauganash Ave,'170311203005',0.107190053
On N Kolmar Ave From W Rosemont Ave To N Sauganash Ave,'170311203006',0.000951478
On N Lakewood Ave From W Rosemont Ave To W Granville Ave,'170310302001',0.207128151
On N Lakewood Ave From W Rosemont Ave To W Granville Ave,'170310302002',0.001652463
On N Leavitt St From W North Ave To W Division St,'170312413001',0.428324229
On N Leavitt St From W North Ave To W Division St,'170312412001',0.379902344
On N Leavitt St From W North Ave To W Division St,'170312405001',0.001665162
On N Lowell Ave From W Devon Ave To W Granville Ave,'170311203005',0.381246532
On N Harding Ave From W Ohio St To W Ferdinand St,'170312315006',0.001768174
On N Harding Ave From W Ohio St To W Ferdinand St,'170312315005',0.203463958
On N Ozark Ave From W Peterson Ave To W Rosedale Ave,'170311004002',0.120358832
On N Overhill Ave From W Higgins Ave To W Bryn Mawr Ave,'170311005004',0.185366351
On N Ottawa Ave From W Higgins Ave To W Bryn Mawr Ave,'170311005004',0.15560252
On N Orleans St From W Wisconsin St To W Menomonee St,'170310715004',0.194984663
On N Meade Ave From N Northwest Hwy To W Bryn Mawr Ave,'170311102002',0.108471446
On N Neva Ave From N Avondale Ave To W Hood Ave,'170311002005',0.001185879
On N Neva Ave From N Avondale Ave To W Hood Ave,'170311003004',0.30585534
On N Moody Ave From N Avondale Ave To W Foster Ave,'170311103002',0.292039961
On N Moody Ave From N Avondale Ave To W Foster Ave,'170311103003',0.115366099
On N Moody Ave From N Avondale Ave To W Foster Ave,'170311103001',0.175397036
On N Melvina Ave From W Foster Ave To W Balmoral Ave,'170311103002',0.405599063
On N Melvina Ave From W Foster Ave To W Balmoral Ave,'170311103003',0.00457627
On N Peoria St From W Erie St To W Huron St,'170312435002',0.190898045
On N Northcott Ave From N Neva Ave To N Nickerson Ave,'170311003004',0.197059799
On N Racine Ave From W Kinzie St To W Hubbard St,'170312435001',0.116389856
On N Racine Ave From W Kinzie St To W Hubbard St,'170312434002',0.005419157
On S Aberdeen St From W 73rd St To W 74th St,'170316814002',0.202193514
On N Sawyer Ave From W Huron St To W Chicago Ave,'170318367001',0.203576554
On N Sawyer Ave From W Huron St To W Chicago Ave,'170318366001',0.001585026
On N Seminary Ave From W Diversey School Ct To N Lincoln Ave,'170310704001',0.161024897
On N Talman Ave From W Albion Ave To W Devon Ave,'170310206023',0.403249254
On N Talman Ave From W Albion Ave To W Devon Ave,'170310208023',0.000507795
On N Throop St From W Chicago Ave To W Huron St,'170318423001',0.003687489
On N Throop St From W Chicago Ave To W Huron St,'170312434001',0.201159904
On N Union Ave From W Grand Ave To W Hubbard St,'170318423002',0.123182827
On N Wabash Ave From E Wacker Pl To E Madison St,'170313201002',0.253619713
